origin_msoacode,avg_time_from_origin_bus_UNWEIGHTED,"Bus, minibus or coach",cumulative_time_bus,avg_time_bus
E02006798,323.7239609,750,25811.97406,34.41596541
E02006799,344.7220596,459,12879.80745,28.06058268
E02006800,344.6844094,452,13618.2125,30.12878872
E02006801,303.1553999,660,13924.08953,21.09710535
E02006802,307.6685786,766,18910.0673,24.68677194
E02006803,283.199198,301,8194.998748,27.22590946
E02006804,284.3652807,201,5994.036766,29.82107844
E02006805,283.7310125,410,9770.972141,23.83163937
E02006806,285.7390961,281,7181.716158,25.55770875
E02006807,304.5642917,343,9489.021036,27.66478436
E02006808,299.6257629,214,5405.261694,25.25823222
E02006809,310.9973785,658,18563.61983,28.2121882
E02006810,315.267614,558,14176.07558,25.40515336
E02006811,354.6259342,155,3480.773194,22.45660125
E02006812,357.7033485,241,4991.88583,20.71321921
E02006813,267.7501585,464,6190.483273,13.34155878
E02006814,269.3572112,349,6244.107684,17.89142603
E02006815,283.7780574,561,15114.63045,26.94230026
E02006816,283.0583477,161,4492.375902,27.90295591
E02006817,288.1968043,447,10154.99549,22.71811072
E02006818,286.6753447,343,7908.360612,23.05644493
E02006819,286.4952685,442,10285.27365,23.26984988
E02006820,286.5693588,300,6259.505949,20.86501983
E02006821,403.6793438,149,3269.291693,21.94155499
E02006822,397.961139,147,4758.518149,32.37087177
E02006823,299.0545173,48,1375.099345,28.64790302
E02006824,296.3238156,129,3124.95695,24.22447248
E02006825,314.4834391,32,1208.5853,37.76829061
E02006826,313.138091,148,5306.8081,35.85681149
E02006827,293.5675396,225,6565.920985,29.18187104
E02006828,297.1109178,153,4511.253118,29.48531449
E02006829,398.1551555,58,2885.72181,49.75382431
E02006830,401.569183,198,5198.120027,26.25313145
E02006831,400.6942458,80,2109.914814,26.37393517
E02006832,355.3742316,127,7014.621634,55.23324121
E02006833,367.8350141,62,2980.244305,48.06845653
E02006834,292.6293865,810,21828.78391,26.94911594
E02006835,289.8753034,404,10493.01073,25.97279884
E02006836,336.3526575,155,3848.593328,24.82963437
E02006837,333.3500016,107,2663.177337,24.88950782
E02006838,373.2266007,20,931.502707,46.57513535
E02006839,369.4653593,34,1803.725122,53.05073888
E02006840,485.9656649,142,2416.160471,17.01521459
E02006841,398.2621535,406,8038.446407,19.79912908
E02006842,398.7960811,400,8014.906228,20.03726557
E02006843,280.9119551,282,7265.189,25.76308156
E02006844,282.3271551,251,8128.191685,32.38323381
E02006845,364.8230342,125,3351.709297,26.81367438
E02006846,367.4733003,116,3044.674154,26.24719098
E02006847,328.5274059,249,6565.150787,26.36606742
E02006848,328.1224843,220,6922.114846,31.46415839
E02006849,325.3436323,219,5640.968336,25.75784628
E02006850,280.0261481,374,10950.89925,29.28047928
E02006851,279.4685146,366,7643.567495,20.88406419
E02006852,300.9284243,949,24448.07426,25.76193284
E02006853,311.0437505,232,5315.577422,22.91197165
E02006854,310.6491789,146,3288.944643,22.5270181
E02006855,412.564664,134,3951.52178,29.48896851
E02006856,410.7071638,348,8156.741262,23.43891167
E02006857,401.3892702,200,5429.263777,27.14631889
E02006858,405.2429024,144,4216.102177,29.27848734
E02006859,357.917015,36,986.8097011,27.41138059
E02006860,319.1424947,449,11602.91397,25.84167921
E02006861,300.8947058,862,23536.36852,27.30437183
E02006862,256.6435455,182,2776.04065,15.25297061
E02006863,257.9701226,217,4206.53756,19.38496571
E02006864,266.9523066,32,490.8102654,15.33782079
E02006865,264.1792706,41,592.7620968,14.45761212
E02006866,263.0536456,126,2961.862081,23.50684191
E02006867,264.6110114,143,2631.030911,18.39881756
E02006868,280.3927749,924,21457.89277,23.22282767
E02006869,286.7790675,920,23543.11921,25.59034697
E02006870,324.2644651,120,5593.526373,46.61271978
E02006871,379.0633796,356,5793.113364,16.27279035
E02006872,295.6204341,178,4945.32776,27.78274022
E02006873,297.8348823,199,6288.96253,31.60282679
E02006874,297.9889739,113,5067.911122,44.84877099
E02006875,292.8050455,392,9179.638029,23.41744395
E02006876,292.3521961,549,10629.85574,19.36221446
E02006877,261.5070482,196,3455.773956,17.63149978
E02006878,269.5241308,206,4769.079802,23.15087283
E02006879,434.8348515,224,6507.273287,29.05032718
E02006880,434.3746519,166,3750.623839,22.59411951
E02006881,340.212185,309,8254.061747,26.71217394
E02006882,314.3066808,567,15388.22861,27.139733
E02006883,443.3677567,340,7309.133312,21.49745092
E02006884,332.0434141,429,8410.780357,19.60554862
E02006885,439.2317943,344,10178.78644,29.58949545
E02006886,303.1639977,93,4199.787468,45.15900503
E02006887,356.8484558,295,8515.246106,28.86524104
E02006888,359.3505032,285,8253.197106,28.95858634
E02006889,358.8820943,327,10256.13427,31.364325
E02006890,360.4028413,381,9984.434545,26.20586495
E02006891,310.9434941,38,1024.724787,26.96644176
E02006892,308.1641011,47,2723.015835,57.93650713
E02006893,408.7172121,720,20366.94194,28.28741936
E02006894,318.3275861,591,14634.91025,24.76296151
E02006895,305.1999945,423,10993.62265,25.98965165
E02006896,301.2144988,365,7997.112764,21.90989798
E02006897,305.0238481,414,9258.117432,22.36260249
E02006898,307.8095876,342,9505.307018,27.79329537
E02006899,301.1833565,227,4647.388779,20.47307832
E02006900,300.4657896,743,14465.56441,19.4691311
E02006901,305.5444851,850,22923.5126,26.96883835
E02006902,319.0374233,474,11971.45335,25.25623069
E02006903,276.0395675,115,2787.58178,24.23984156
E02006904,277.4451316,628,15392.27269,24.50998836
E02006905,277.0086881,499,11581.08015,23.20857746
E02006906,288.5828789,422,10844.08214,25.6968771
E02006907,329.7708608,221,4160.687009,18.82663805
E02006908,336.7803766,214,5096.822136,23.81692587
E02006909,391.8742276,200,5847.045617,29.23522809
E02006910,369.1563692,312,8147.980694,26.11532274
E02006911,276.7778206,452,11294.44233,24.98770427
E02006912,318.1261462,450,11464.84657,25.47743682
E02006913,325.5692667,445,11883.02086,26.70341766
E02006914,319.6473216,386,14456.89752,37.45310238
E02006915,328.486915,562,20378.94306,36.26146452
E02006916,322.8285138,375,9240.786743,24.64209798
E02006917,320.3761039,166,4134.36688,24.90582458
E02006918,319.0807548,744,23221.25858,31.21136906
E02006919,289.738907,94,2084.20908,22.17243702
E02006920,293.5031262,102,2075.667792,20.34968423
E02006921,319.0799613,745,23724.21627,31.84458559
E02006922,334.0842095,422,8221.188494,19.48148932
E02006924,339.8890634,357,8550.144967,23.9499859
E02006925,342.651378,315,9675.311087,30.71527329
E02006926,362.7487225,91,3083.471251,33.88429946
E02006927,333.8875172,398,13045.57801,32.7778342
E02006928,323.7111268,384,12741.67268,33.18143927
E02006929,320.8426481,427,10706.05063,25.0727181
E02006930,322.392786,255,6893.960655,27.03513982
E02006931,323.1732917,375,11638.94989,31.0371997
E02006932,347.8531342,319,13537.17692,42.43629129
E02006933,347.994815,248,6925.969676,27.92729708
E02006934,348.4693364,213,6231.081774,29.25390504
S02000001,684.600759,0,0,
S02000002,681.4965768,0,0,
S02000003,700.6719186,0,0,
S02000004,687.3479782,0,0,
S02000005,685.226092,0,0,
S02000006,681.3950754,0,0,
S02000007,696.9601803,0,0,
S02000008,685.6637264,0,0,
S02000009,684.6913057,0,0,
S02000010,676.5873005,0,0,
S02000011,675.0178708,0,0,
S02000012,678.0585925,0,0,
S02000013,683.7593931,0,0,
S02000014,685.729758,0,0,
S02000015,681.0786012,0,0,
S02000016,675.3565359,0,0,
S02000017,674.7565531,0,0,
S02000018,671.527296,0,0,
S02000019,675.822104,0,0,
S02000020,685.2545247,0,0,
S02000021,674.4299438,0,0,
S02000022,671.8774166,0,0,
S02000023,679.815586,0,0,
S02000024,670.0355212,0,0,
S02000025,684.371187,0,0,
S02000026,675.9615882,0,0,
S02000027,689.026308,0,0,
S02000028,682.6708754,0,0,
S02000029,675.9889396,0,0,
S02000030,684.4755414,0,0,
S02000031,689.4265504,0,0,
S02000032,678.4081828,0,0,
S02000033,682.6522811,0,0,
S02000034,688.2387099,0,0,
S02000035,691.4162,0,0,
S02000036,678.4348897,0,0,
S02000037,677.813343,0,0,
S02000038,684.0517438,0,0,
S02000039,692.0764556,0,0,
S02000040,691.2751096,0,0,
S02000041,683.4687629,0,0,
S02000042,681.7676935,0,0,
S02000043,691.6236313,0,0,
S02000044,689.3664457,0,0,
S02000045,691.7158864,0,0,
S02000046,683.7940541,0,0,
S02000047,697.6113714,0,0,
S02000048,651.7730678,0,0,
S02000049,647.1825256,0,0,
S02000050,661.7576796,0,0,
S02000051,670.1538418,0,0,
S02000052,670.769273,0,0,
S02000053,671.1100634,0,0,
S02000054,723.384772,0,0,
S02000055,680.5396458,0,0,
S02000056,737.737105,0,0,
S02000057,699.7725003,0,0,
S02000058,684.0593148,0,0,
S02000059,681.2291688,0,0,
S02000060,699.3213838,0,0,
S02000061,711.5002637,0,0,
S02000062,698.8627546,0,0,
S02000063,697.3728251,0,0,
S02000064,697.3180182,0,0,
S02000065,731.4920866,0,0,
S02000066,705.5746978,0,0,
S02000067,709.079987,0,0,
S02000068,734.1088276,0,0,
S02000069,695.3715733,0,0,
S02000070,707.6437071,0,0,
S02000071,713.4234909,0,0,
S02000072,714.9945605,0,0,
S02000073,709.4254266,0,0,
S02000074,716.7466353,0,0,
S02000075,713.1199087,0,0,
S02000076,705.8153567,0,0,
S02000077,710.9133794,0,0,
S02000078,700.670667,0,0,
S02000079,733.9960113,0,0,
S02000080,753.0378015,0,0,
S02000081,730.9116122,0,0,
S02000082,730.9410635,0,0,
S02000083,753.0730795,0,0,
S02000084,729.9835833,0,0,
S02000085,742.9717555,0,0,
S02000086,739.7811013,0,0,
S02000087,750.264348,0,0,
S02000088,739.596249,0,0,
S02000089,740.4357343,0,0,
S02000090,725.5788329,0,0,
S02000091,746.2788283,0,0,
S02000092,740.3110187,0,0,
S02000093,727.8787459,0,0,
S02000094,742.6996993,0,0,
S02000095,780.2581587,0,0,
S02000096,764.6857072,0,0,
S02000097,773.6222186,0,0,
S02000098,749.2505216,0,0,
S02000099,772.8176739,0,0,
S02000100,766.7884673,0,0,
S02000101,750.3893051,0,0,
S02000102,751.4160062,0,0,
S02000103,751.6655385,0,0,
S02000104,752.6614962,0,0,
S02000105,604.5503586,0,0,
S02000106,608.2626085,0,0,
S02000107,617.3617263,0,0,
S02000108,619.3444199,0,0,
S02000109,608.8396075,0,0,
S02000110,602.0070327,0,0,
S02000111,618.0075729,0,0,
S02000112,619.4451802,0,0,
S02000113,617.7251958,0,0,
S02000114,625.4500743,0,0,
S02000115,621.5891266,0,0,
S02000116,628.9705832,0,0,
S02000117,625.7012574,0,0,
S02000118,614.4442235,0,0,
S02000119,618.2651955,0,0,
S02000120,619.1983453,0,0,
S02000121,640.001214,0,0,
S02000122,640.9906256,0,0,
S02000123,623.6103012,0,0,
S02000124,639.5487918,0,0,
S02000125,643.5694088,0,0,
S02000126,639.2165003,0,0,
S02000127,638.7101362,0,0,
S02000128,651.0513871,0,0,
S02000129,643.2587493,0,0,
S02000130,763.4053828,0,0,
S02000131,765.863654,0,0,
S02000132,633.4021891,0,0,
S02000133,632.3374315,0,0,
S02000134,868.3168873,0,0,
S02000135,616.327086,0,0,
S02000136,615.3535216,0,0,
S02000137,618.3120675,0,0,
S02000138,593.1522013,0,0,
S02000139,593.1788542,0,0,
S02000140,595.6642934,0,0,
S02000141,589.223908,0,0,
S02000142,684.9797994,0,0,
S02000143,604.9934152,0,0,
S02000144,595.9981618,0,0,
S02000145,685.2079994,0,0,
S02000146,595.3934807,0,0,
S02000147,655.4682436,0,0,
S02000148,690.1157031,0,0,
S02000149,687.9024001,0,0,
S02000150,692.8544269,0,0,
S02000151,784.8716358,0,0,
S02000152,563.1388115,0,0,
S02000153,568.8830716,0,0,
S02000154,572.4905217,0,0,
S02000155,576.5917154,0,0,
S02000156,575.4729606,0,0,
S02000157,572.4850731,0,0,
S02000158,580.3333339,0,0,
S02000159,573.4427947,0,0,
S02000160,576.9015895,0,0,
S02000161,573.5465772,0,0,
S02000162,580.5172207,0,0,
S02000163,579.4409819,0,0,
S02000164,588.6247513,0,0,
S02000165,586.4400119,0,0,
S02000166,515.1873458,0,0,
S02000167,496.1847181,0,0,
S02000168,494.2721008,0,0,
S02000169,586.6464518,0,0,
S02000170,589.1711898,0,0,
S02000171,570.740317,0,0,
S02000172,587.4762426,0,0,
S02000173,503.8597731,0,0,
S02000174,443.5007651,0,0,
S02000175,491.9599121,0,0,
S02000176,428.9748419,0,0,
S02000177,444.6366219,0,0,
S02000178,444.2758179,0,0,
S02000179,550.5754731,0,0,
S02000180,466.2929706,0,0,
S02000181,471.4891605,0,0,
S02000182,471.7846511,0,0,
S02000183,469.7743568,0,0,
S02000184,465.2556205,0,0,
S02000185,467.9197051,0,0,
S02000186,466.3900969,0,0,
S02000187,475.3023094,0,0,
S02000188,468.1559477,0,0,
S02000189,468.0977518,0,0,
S02000190,445.0853167,0,0,
S02000191,474.1423875,0,0,
S02000192,464.0081295,0,0,
S02000193,502.3552106,0,0,
S02000194,454.7960595,0,0,
S02000195,429.7585897,0,0,
S02000196,488.5982419,0,0,
S02000197,474.6203567,0,0,
S02000198,516.8615075,0,0,
S02000199,594.7037153,0,0,
S02000200,595.5887347,0,0,
S02000201,589.5108009,0,0,
S02000202,596.5981164,0,0,
S02000203,588.9548257,0,0,
S02000204,595.049413,0,0,
S02000205,599.522443,0,0,
S02000206,598.8701135,0,0,
S02000207,596.5135706,0,0,
S02000208,590.9996471,0,0,
S02000209,592.3415223,0,0,
S02000210,597.4648587,0,0,
S02000211,593.2296918,0,0,
S02000212,604.489578,0,0,
S02000213,602.2391873,0,0,
S02000214,596.4514443,0,0,
S02000215,593.6912883,0,0,
S02000216,599.9504065,0,0,
S02000217,596.9159093,0,0,
S02000218,602.3406523,0,0,
S02000219,597.5248953,0,0,
S02000220,597.6904138,0,0,
S02000221,599.1302923,0,0,
S02000222,599.3647984,0,0,
S02000223,598.1125095,0,0,
S02000224,604.3220149,0,0,
S02000225,601.6699116,0,0,
S02000226,599.7816519,0,0,
S02000227,602.3530084,0,0,
S02000228,603.3249899,0,0,
S02000229,598.2002024,0,0,
S02000230,526.5504995,0,0,
S02000231,535.8328777,0,0,
S02000232,531.5679248,0,0,
S02000233,563.8535938,0,0,
S02000234,540.857804,0,0,
S02000235,551.5702149,0,0,
S02000236,540.5757421,0,0,
S02000237,541.8698285,0,0,
S02000238,544.1907553,0,0,
S02000239,550.7129941,0,0,
S02000240,569.1057871,0,0,
S02000241,565.9686289,0,0,
S02000242,568.6758781,0,0,
S02000243,568.8518897,0,0,
S02000244,560.6807528,0,0,
S02000245,570.0499541,0,0,
S02000246,576.8809627,0,0,
S02000247,582.5303112,0,0,
S02000248,564.4626763,0,0,
S02000249,572.4367663,0,0,
S02000250,562.2933847,0,0,
S02000251,565.7995729,0,0,
S02000252,563.9263665,0,0,
S02000253,571.4121076,0,0,
S02000254,565.4142764,0,0,
S02000255,564.414674,0,0,
S02000256,573.9915279,0,0,
S02000257,584.7120501,0,0,
S02000258,583.5921208,0,0,
S02000259,582.4471181,0,0,
S02000260,549.1721443,0,0,
S02000261,549.8528081,0,0,
S02000262,551.3085889,0,0,
S02000263,558.445222,0,0,
S02000264,546.9616418,0,0,
S02000265,561.3728841,0,0,
S02000266,558.5677459,0,0,
S02000267,547.7911225,0,0,
S02000268,549.8495237,0,0,
S02000269,557.9746328,0,0,
S02000270,547.6318277,0,0,
S02000271,563.187901,0,0,
S02000272,562.3608151,0,0,
S02000273,559.931131,0,0,
S02000274,551.0846891,0,0,
S02000275,547.94359,0,0,
S02000276,565.5873939,0,0,
S02000277,550.4803153,0,0,
S02000278,555.7801839,0,0,
S02000279,565.3682941,0,0,
S02000280,551.721534,0,0,
S02000281,547.6997362,0,0,
S02000282,566.5753711,0,0,
S02000283,553.6712358,0,0,
S02000284,569.682558,0,0,
S02000285,571.1313873,0,0,
S02000286,555.4445543,0,0,
S02000287,554.3466026,0,0,
S02000288,519.6001247,0,0,
S02000289,520.9563006,0,0,
S02000290,513.3623393,0,0,
S02000291,517.9357388,0,0,
S02000292,516.9298688,0,0,
S02000293,518.5328105,0,0,
S02000294,514.585624,0,0,
S02000295,517.8503879,0,0,
S02000296,514.2798677,0,0,
S02000297,514.8988034,0,0,
S02000298,514.7189524,0,0,
S02000299,514.1325077,0,0,
S02000300,520.080171,0,0,
S02000301,519.3803576,0,0,
S02000302,507.3214491,0,0,
S02000303,521.039555,0,0,
S02000304,523.3553801,0,0,
S02000305,505.2173441,0,0,
S02000306,506.6125088,0,0,
S02000307,527.8812205,0,0,
S02000308,526.4856406,0,0,
S02000309,528.1567869,0,0,
S02000310,545.2823606,0,0,
S02000311,553.1373037,0,0,
S02000312,550.9192585,0,0,
S02000313,555.5340853,0,0,
S02000314,568.4699312,0,0,
S02000315,544.9014811,0,0,
S02000316,554.0040323,0,0,
S02000317,543.5142394,0,0,
S02000318,555.5323392,0,0,
S02000319,545.4246246,0,0,
S02000320,545.484466,0,0,
S02000321,568.4705171,0,0,
S02000322,564.3677644,0,0,
S02000323,547.5304862,0,0,
S02000324,555.3091998,0,0,
S02000325,548.1920021,0,0,
S02000326,552.3581473,0,0,
S02000327,553.0824749,0,0,
S02000328,560.5999061,0,0,
S02000329,562.9794419,0,0,
S02000330,529.2577687,0,0,
S02000331,523.3960749,0,0,
S02000332,503.9780911,0,0,
S02000333,507.4873346,0,0,
S02000334,510.3960414,0,0,
S02000335,514.4343682,0,0,
S02000336,516.8256804,0,0,
S02000337,519.6004457,0,0,
S02000338,505.3164645,0,0,
S02000339,519.6008209,0,0,
S02000340,523.7064232,0,0,
S02000341,518.6778094,0,0,
S02000342,509.2163208,0,0,
S02000343,504.026911,0,0,
S02000344,525.8236662,0,0,
S02000345,506.1582766,0,0,
S02000346,508.9029365,0,0,
S02000347,519.2657198,0,0,
S02000348,521.4803876,0,0,
S02000349,509.6194338,0,0,
S02000350,518.3683934,0,0,
S02000351,521.0038469,0,0,
S02000352,516.8937038,0,0,
S02000353,523.4570543,0,0,
S02000354,504.910676,0,0,
S02000355,506.6027515,0,0,
S02000356,521.467,0,0,
S02000357,516.9159317,0,0,
S02000358,518.3602626,0,0,
S02000359,525.3794847,0,0,
S02000360,521.0593204,0,0,
S02000361,512.2865988,0,0,
S02000362,510.6274886,0,0,
