,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
0,E02000001,3.625939857190205,1.8202411915958274,3.529934916268792,-2.0786857999268484,1.0945447029613251,1.9657252416179116,0.7568256958036815,0.058967209267465515,1.2752848402335124,2.541450914651818,,1.4817878022770177,,-1.3378805791808708,,-0.9411096431323368,-2.112125698386367
1,E02000002,-0.963892213891732,-0.5795372077311381,-0.2832984747187976,-1.0091712239055375,-1.0090403460128385,1.9574054807362666,1.1087066738963545,1.2225311275910298,-0.5349296277621833,-0.9843093689646734,,-0.45678873706069606,,0.3866526944835617,,-0.4435014639646924,-1.1116777051738818
2,E02000003,-1.1316526452888953,-0.5795372077311381,-0.2832984747187976,-0.6236870306491373,-0.7802415953591003,1.9438473374686545,1.734369698397918,0.8284506258767053,-1.106923797446927,-0.5405331571286102,,-0.7609071739826064,,0.4142247695685998,,-0.4452790430252689,-1.374802785252363
3,E02000004,-1.619346267280384,-0.5795372077311381,-0.2832984747187976,-0.10658049124481422,-1.025167182717572,1.9232256493979933,1.4955767457493467,0.7530780137535705,-0.5337470054408394,-0.2926588946561608,,-0.5551218596456445,,-0.23749506915992927,,-0.5146615123166307,-0.9634510593246686
4,E02000005,-1.9800262010093956,-0.5795372077311381,-0.2832984747187976,-0.7965776236172055,-1.0657200182097497,1.9415461383889234,1.416713619244803,1.2501957617659698,-0.2807873875102406,-0.6613331042872497,,-0.9987894830244709,,0.1356780358590719,,-0.4844648441747934,-1.195965108979833
5,E02000007,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,-1.3065912670783117,-1.550971124673857,1.9670425453299216,1.1238724951882746,1.288457886375138,-0.4447032046091096,-0.5042886205980958,,-1.6115210264269706,,-0.3314950329712705,,-0.4969473733311448,-1.3252110168591011
6,E02000008,-0.807872676778254,-0.5795372077311381,-0.2832984747187976,-1.0681486941383684,-1.5099367759116444,1.961494270760947,1.301298897047712,1.186862532275161,-0.4555882900515402,-0.7399622594567317,,-1.191106298305482,,-0.07938922242413655,,-0.5493221835056702,-1.236884035752685
7,E02000009,-1.5122660530170524,-0.5795372077311381,-0.2832984747187976,-0.9822254405220765,-0.9947014059158061,1.9633254009253522,1.335670997512937,1.3070194913571729,-0.24180189246558823,-1.441850493688854,,-0.30579439895459265,,0.013419301591251114,,-0.5567146176189014,-1.3530354653137553
8,E02000010,-2.425445605680257,-0.5795372077311381,-0.2832984747187976,-1.080287101876874,-1.761823653696523,1.976323893246579,1.1965518105546806,0.9834838853125071,-0.8317927303324261,-0.4322317650695213,,-1.1720219287671916,,0.2900668209541594,,-0.5061049912451309,-1.4235951262773576
9,E02000011,-1.4104830106146664,-0.5795372077311381,3.529799553194163,-0.48852183162508633,-0.7924251176480048,1.9783873675202954,1.28494815781992,0.6527090576642778,-0.28385271199747814,-0.6728705140263128,,-0.2184622942967848,,-0.4835892460732639,,-0.5033375018453949,-1.4866186162375143
10,E02000012,-1.5122660530170524,-0.5795372077311381,3.529799553194163,-0.31901120472588795,-0.5680556352745167,1.9768885000515726,1.428219394167106,0.5099899886132641,-0.6851383896196205,-0.7864673473046857,,-0.7218968535845804,,-0.36128831193589084,,-0.6415276231718374,-1.468704450680718
11,E02000013,-1.619346267280384,-0.5795372077311381,3.529799553194163,-0.9773711686040288,-1.436059465915247,1.9759974379728211,1.1856832450239614,0.7718674107357721,-0.32506110706060265,-0.9463638353563536,,-1.1219383010562745,,0.5943776870352375,,-0.5976688318617972,-1.3053692451220782
